No_Rooms,Bathroom,Locality,Region,Longitude,Latitude,Furnished,Area,AC,Water_Heater,Dining_Set,Electricity,Bed,Access_Card,Kitchen,Fridge,Washing_Machine,TV,ATM,TV_Cable,Grocery,Internet,Swim_Pool,Laundry,Security,Basketball,Multipurpose_Room,Gym,Jogging,Tennis,Restaurant,Playground,Total_Facilities,AnnualPrice,FurnishedNew
3,3,Slipi,Jakarta Barat,106.798162,-6.200393,1,121.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,22,114000000,Full
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,35.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,20,54150000,Full
3,3,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,0,146.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,240000000,Non
2,2,Casablanca,Jakarta Selatan,106.845273,-6.222923,1,125.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,265000000,Full
3,2,Serpong,Tangerang,106.615252,-6.256026,1,70.0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,12,65000000,Full
2,1,Kelapa Gading,Jakarta Timur,106.904441,-6.181255,1,36.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,24500000,Full
2,1,Grogol,Jakarta Barat,106.796056,-6.153652,1,48.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,50000000,Full
2,1,Summarecon Bekasi,Bekasi,106.999,-6.2224,0,42.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,11,30000000,Semi
1,3,Kemayoran,Jakarta Pusat,106.85716,-6.14607,1,30.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,50000000,Full
1,1,Cikokol,Tangerang,106.629106,-6.199893,1,24.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,35000000,Full
1,1,Menteng,Jakarta Pusat,106.835616,-6.188741,1,74.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,300000000,Full
2,1,Bendungan Hilir,Jakarta Pusat,106.813631,-6.211458,1,90.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,23,180000000,Full
2,1,Thamrin,Jakarta Pusat,106.816842,-6.197352,1,58.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,126000000,Full
1,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,1,29.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,60000000,Full
1,1,BSD City,Tangerang,106.6423,-6.3002,1,48.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,16,108000000,Full
1,1,Alam Sutera,Tangerang,106.6575,-6.2384,1,45.0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,14,65000000,Full
1,1,Ciputat,Tangerang,106.745504,-6.317627,1,33.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,20,44000000,Full
1,1,MT Haryono,Jakarta Timur,106.866201,-6.245201,1,38.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,66000000,Full
2,2,Kuningan,Jakarta Selatan,106.836684,-6.219637,1,74.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,126000000,Full
2,1,Kemayoran,Jakarta Pusat,106.850107,-6.14907,1,58.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,14,75000000,Full
2,3,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,163.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,336000000,Full
2,1,Grogol,Jakarta Barat,106.796056,-6.153652,1,55.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,50000000,Full
1,1,Kemayoran,Jakarta Pusat,106.85069,-6.146146,1,79.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,120000000,Full
0,1,Tebet,Jakarta Selatan,106.854417,-6.242631,1,24.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,57000000,Full
2,1,MT Haryono,Jakarta Timur,106.866201,-6.245201,1,43.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,90000000,Full
2,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,52.0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,18,72000000,Non
1,1,Sunter,Jakarta Utara,106.856909,-6.149478,0,33.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,20,30000000,Non
3,2,Kedoya,Jakarta Barat,106.767839,-6.188799,0,155.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,160000000,Non
1,1,Kuningan,Jakarta Selatan,106.836847,-6.213647,1,40.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,20,96000000,Full
0,1,Karawaci,Tangerang,106.607673,-6.228493,1,35.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,50000000,Full
1,2,Karawaci,Tangerang,106.607673,-6.228493,0,60.0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,16,50000000,Non
2,1,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,64.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,156000000,Full
0,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,0,26.0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,18,33000000,Non
2,1,Cengkareng,Jakarta Barat,106.719271,-6.155485,0,59.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,13,27000000,Non
2,2,Kuningan,Jakarta Selatan,106.836684,-6.219637,1,80.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,143450000,Full
0,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,31.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,45000000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,35.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,42000000,Full
2,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,1,36.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,20,50000000,Full
2,1,Thamrin,Jakarta Pusat,106.818654,-6.194443,1,50.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,20,100800000,Full
1,1,Tanah Abang,Jakarta Pusat,106.816326,-6.183112,1,45.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,90000000,Full
1,1,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,58.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,126000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,55.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,14,90000000,Full
2,2,Sudirman,Jakarta Pusat,106.819529,-6.209877,1,89.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,226800000,Full
3,2,Grogol,Jakarta Barat,106.796056,-6.153652,1,80.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,75000000,Full
2,1,Thamrin,Jakarta Pusat,106.815474,-6.194509,1,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,100800000,Full
2,1,Cibubur,Jakarta Timur,106.8866,-6.3697,0,35.0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,9,40000000,Non
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,50000000,Full
2,1,Sunter,Jakarta Utara,106.853714,-6.134868,1,48.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,40000000,Full
2,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,0,50.0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,15,37000000,Non
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,52000000,Full
3,3,Sudirman,Jakarta Selatan,106.824316,-6.209221,1,236.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,600000000,Full
3,2,Puri Indah,Jakarta Barat,106.73873,-6.190723,1,136.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,180000000,Full
2,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,1,33.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,20,42000000,Full
0,1,Menteng,Jakarta Pusat,106.838463,-6.191791,1,33.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,120000000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,38000000,Full
2,1,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,82.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,259300000,Full
2,2,Senopati,Jakarta Selatan,106.80668,-6.228444,1,105.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,423360000,Full
2,2,Kebayoran Lama,Jakarta Selatan,106.789467,-6.232826,1,195.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,529700000,Full
2,1,Kalibata,Jakarta Selatan,106.855352,-6.255809,1,40.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,85000000,Full
0,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,26.0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,18,37000000,Full
2,1,Pluit,Jakarta Utara,106.778618,-6.109022,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,42000000,Full
2,1,Kelapa Gading,Jakarta Utara,106.890391,-6.149836,1,45.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,63000000,Full
2,1,Karang Tengah,Tangerang,106.723973,-6.195343,0,44.0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,14,70000000,Non
2,1,Kelapa Gading,Jakarta Utara,106.890391,-6.149836,1,45.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,55000000,Full
1,1,Margonda,Depok,106.8344,-6.3637,1,80.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,14,70000000,Full
3,3,Casablanca,Jakarta Selatan,106.842672,-6.224187,1,163.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,354000000,Full
2,1,Kemayoran,Jakarta Pusat,106.854936,-6.147823,1,74.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,70000000,Full
0,1,Semanggi,Jakarta Selatan,106.819159,-6.226598,1,35.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,72000000,Full
1,1,Pancoran,Jakarta Selatan,106.842971,-6.24805,1,64.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,144000000,Full
2,2,Kemang,Jakarta Selatan,106.811453,-6.259374,1,118.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,264000000,Full
2,1,Puri Indah,Jakarta Barat,106.73873,-6.190723,1,96.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,169000000,Full
2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,45.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,55000000,Full
2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,35.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,50000000,Full
1,1,Tanjung Duren,Jakarta Barat,106.788741,-6.178919,1,29.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,21,55000000,Full
0,1,BSD City,Tangerang,106.652113,-6.3064,1,26.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,45000000,Full
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,0,33.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,17,33000000,Non
0,1,Daan Mogot,Jakarta Barat,106.772757,-6.163789,1,27.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,28000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,50.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,15,80000000,Full
2,1,Kemayoran,Jakarta Pusat,106.852251,-6.158357,1,55.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,50000000,Full
0,1,Bintaro,Tangerang,106.7082,-6.2708,1,27.0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,13,84000000,Full
2,1,Gajah Mada,Jakarta Barat,106.815297,-6.149237,0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,9,55000000,Non
2,2,Gandaria,Jakarta Selatan,106.788904,-6.24568,1,91.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,282240000,Full
2,2,Sudirman,Jakarta Selatan,106.823647,-6.210159,1,232.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,583200000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,25.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,28500000,Full
2,1,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,71.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,156000000,Full
2,2,Casablanca,Jakarta Selatan,106.846292,-6.222918,1,50.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,120000000,Full
3,2,SCBD,Jakarta Selatan,106.81129,-6.225663,1,171.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,601100000,Full
2,2,Sudirman,Jakarta Pusat,106.818351,-6.208956,1,105.0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,17,252000000,Full
0,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,22.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,30000000,Full
2,1,Sunter,Jakarta Utara,106.88373,-6.157527,1,36.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,35000000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,0,35.0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,14,25000000,Non
1,1,Bendungan Hilir,Jakarta Pusat,106.813631,-6.211458,1,55.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,23,104550000,Full
2,2,Slipi,Jakarta Pusat,106.799198,-6.202724,1,52.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,108000000,Full
2,2,Ancol,Jakarta Utara,106.82921,-6.128082,1,61.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21,50000000,Full
0,1,Pasar Minggu,Jakarta Selatan,106.844157,-6.263361,1,26.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,55000000,Full
2,1,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,88.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,95000000,Full
2,1,Kelapa Gading,Jakarta Timur,106.904441,-6.181255,1,36.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,24500000,Full
0,1,Menteng,Jakarta Pusat,106.838463,-6.191791,1,28.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,60000000,Full
1,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,38.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,8,60000000,Full
1,1,Thamrin,Jakarta Pusat,106.818654,-6.194443,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,20,72000000,Full
2,1,Daan Mogot,Jakarta Barat,106.712876,-6.151427,1,49.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,55000000,Full
1,1,Thamrin,Jakarta Pusat,106.815474,-6.194509,1,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,84000000,Full
3,2,Pondok Indah,Jakarta Selatan,106.7846,-6.272637,1,190.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,559400000,Full
2,2,Grogol,Jakarta Barat,106.796056,-6.153652,0,48.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,33000000,Non
2,1,Tebet,Jakarta Selatan,106.843171,-6.236462,1,56.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,95000000,Full
0,1,Semanggi,Jakarta Selatan,106.819159,-6.226598,1,34.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,80000000,Full
0,1,Kedoya,Jakarta Barat,106.757651,-6.186415,1,27.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,42150000,Full
2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,0,36.0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,15,24000000,Non
1,1,Kemayoran,Jakarta Pusat,106.850107,-6.14907,1,33.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,14,55000000,Full
2,1,Tebet,Jakarta Selatan,106.854417,-6.242631,1,38.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,75600000,Full
1,1,Margonda,Depok,106.832472,-6.360354,1,25.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,15,72000000,Full
0,1,Margonda,Depok,106.8241,-6.3929,1,21.0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,12,24000000,Full
3,2,Kelapa Gading,Jakarta Timur,106.89321,-6.175884,0,74.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,12,40000000,Non
1,1,Puri Indah,Jakarta Barat,106.730093,-6.174074,1,44.0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,14,65300000,Full
1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,35.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,20,48000000,Full
2,2,Lebak Bulus,Jakarta Selatan,106.77816,-6.289954,1,81.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,150000000,Full
0,1,Puri Indah,Jakarta Barat,106.7267,-6.1577,0,34.0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,10,30000000,Non
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,50000000,Full
1,1,BSD City,Tangerang,106.652113,-6.3064,1,40.0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,18,50000000,Full
1,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,43.0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,17,60000000,Non
1,1,Senopati,Jakarta Selatan,106.806005,-6.228974,1,76.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,23,210000000,Full
2,2,Kemayoran,Jakarta Pusat,106.875693,-6.164743,1,74.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,22,50000000,Full
0,1,Semanggi,Jakarta Selatan,106.819159,-6.226598,1,35.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,72000000,Full
0,1,Gunung Sahari,Jakarta Pusat,106.836638,-6.148474,0,27.0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,14,42000000,Non
0,1,Kelapa Gading,Jakarta Timur,106.904441,-6.181255,1,21.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,21250000,Full
3,2,Tanjung Duren,Jakarta Barat,106.789934,-6.178351,0,150.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,230000000,Non
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,60000000,Full
2,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,0,33.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,16,27500000,Non
2,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,1,52.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,70000000,Full
2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,20,62400000,Full
2,2,Cakung,Jakarta Timur,106.948933,-6.203631,1,72.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,21,66000000,Full
2,2,Kemang,Jakarta Selatan,106.811453,-6.259374,1,144.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,300000000,Full
2,1,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,79.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,180000000,Full
2,1,Karang Tengah,Tangerang,106.723973,-6.195343,1,46.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,46000000,Full
2,1,Menteng,Jakarta Pusat,106.838463,-6.191791,1,58.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,102000000,Full
1,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,0,32.0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,15,42450000,Semi
2,1,Kelapa Gading,Jakarta Timur,106.90525,-6.181305,1,42.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,54000000,Full
1,1,Kuningan,Jakarta Selatan,106.829196,-6.224797,1,50.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,162000000,Full
2,1,Karang Tengah,Tangerang,106.723973,-6.195343,0,44.0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,17,35000000,Non
0,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,26.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,20,35800000,Full
3,2,Kembangan,Jakarta Barat,106.735243,-6.185323,0,139.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,100000000,Semi
2,2,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,146.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,150000000,Full
2,3,Casablanca,Jakarta Selatan,106.842672,-6.224187,1,80.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,250000000,Full
2,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,64.0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,85000000,Non
2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,54000000,Full
1,1,Pancoran,Jakarta Selatan,106.8267,-6.253232,1,44.0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,17,96000000,Full
